Date,Site_ID,Species,Site,Ind_No,Sex,Juv_Adult,Age,Basal_cm,Height_in,Growth_Rate,Canopy_in_1,Canopy_in_2,Canopy_area_in2,Fruit_no,Total_Est,Total_Fruit_No,Huber_Value,HV_m2_cm2,Total_Lvs,WD,Ks,Huber_Value_Units,KL_Units,TotalAssim,BW_fresh_avg,BW_dry_avg,Stem_Diam_Avg_mm,Photo,Trmmol,Cond,WUE_Intrinsic,photo_area,Thick_cm,Area_cm2,LMA_g.cm2,LWR,Hole_mass,LD_g.cm3,KS_In_Ex,Counts_Avg_Top,SP_Length_Avg_Top,Counts_Avg_Bottom,SP_Length_Avg_Bottom,Density_mm2_Top,Length_mm_Top,SPI_Top,Density_mm2_Bottom,Length_mm_Bottom,SPI_Bottom,Stom_Notes
July_28_2016,McGregor,PRNE,McGregor,35,mon,Juvenile,4,1,25,6.25,15,18,212.0575041,.,.,.,8786.7,0.87867,36,0.529891561,2.537205809,0.000113808,0.000288755,.,1.0125,0.863,2.75,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
July_28_2016,McGregor,PRNE,McGregor,36,mon,Juvenile,5,1.3,27,5.4,14,14,153.93804,.,.,.,13162.09,1.316209,52,0.502856278,3.090522359,7.59758E-05,0.000234805,.,1.11,0.944,3.61,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
July_28_2016,McGregor,PRNE,McGregor,37,mon,Juvenile,6,1.5,29,4.833333333,16,11,138.2300768,.,.,.,19622.57,1.962257,85,0.45836434,1.631743449,5.09617E-05,8.31564E-05,.,1.31,1.102,5.17,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
July_28_2016,McGregor,PRNE,McGregor,38,mon,Juvenile,6,1.2,27,4.5,12,8,75.39822369,.,.,.,15555.54,1.555554,81,0.504931651,1.99722038,6.43554E-05,0.000128532,.,1.3905,1.388,4.615,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
July_28_2016,McGregor,PRNE,McGregor,39,mon,Juvenile,7,1.5,36,5.142857143,20,15,235.619449,.,.,.,8956.8,0.89568,43,0.529678924,2.887492099,0.000111647,0.00032238,.,0.7655,0.915,2.67,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
July_28_2016,McGregor,PRNE,McGregor,40,mon,Juvenile,7,1.5,35,5,30,12,282.7433388,.,.,.,19763.68,1.976368,80,0.454052324,1.316401825,5.06514E-05,6.66776E-05,.,1.2255,1.1135,4.725,.,.,.,.,.,.,.,.,.,.,.,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,1,mon,Juvenile,8,2.6,50,6.25,20,13,204.2035225,.,.,.,11621.34,1.162134,34,0.515936298,6.518090993,8.60486E-05,0.000560873,175173.9104,1.2685,1.1365,3.75,15.07346746,2.055262996,0.20023043,75.28060275,6,0.06,19.35234,0.028006949,3.691445166,.,0.466782483,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,2,mon,Juvenile,6,1.8,39,6.5,14,13,142.9424657,.,.,.,14772.83,1.477283,50,0.454746323,4.006054249,6.76919E-05,0.000271177,213304.7179,1.8535,1.8485,4.92,14.43899288,1.599674558,0.139800366,103.2829405,6,0.070733333,26.45669,0.03530298,3.867124353,.,0.499099625,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,3,mon,Juvenile,5,1.3,29,5.8,6,5,23.5619449,.,.,.,14069.18,1.406918,55,0.435486598,4.132882086,7.10773E-05,0.000293754,201585.7721,1.754,1.9965,4.49,14.32817709,1.759192979,0.1479684,96.83268245,6,0.062266667,16.40574,0.030233321,3.277077515,.,0.485545838,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,4,mon,Juvenile,5,1.7,21,4.2,12,14,131.9468915,.,.,.,8082.76,0.808276,27,0.534266115,8.508133851,0.00012372,0.001052628,123030.671,1.2775,1.113,2.89,15.22137298,2.208361179,0.190624509,79.85003114,6,0.0631,15.03718,0.03125586,3.455726143,.,0.49533851,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,5,mon,Juvenile,5,1.6,26,5.2,18,14,197.9203372,.,.,.,12510.35,1.251035,53,0.561543786,5.091281406,8.00359E-05,0.000407485,192767.6911,1.2855,1.0885,3.915,15.42833915,2.097182868,0.176345331,87.48935434,6,0.056266667,20.68994,0.026292971,3.16661741,.,0.467292136,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,6,mon,Juvenile,5,1.9,25,5,15,16,188.4955592,.,.,.,8225.14,0.822514,30,0.550564738,8.518946756,0.000121578,0.00103572,123330.9608,1.6375,1.2195,2.96,14.99438702,2.042878086,0.177833528,84.3169856,6,0.062033333,14.28811,0.0286252,3.004018547,.,0.461448686,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,7,mon,Juvenile,6,2,31,5.166666667,16,16,201.0619298,.,.,.,7837.11,0.783711,32,0.556643753,8.808101776,0.000127598,0.001123897,125837.3349,1.2595,1.373,2.8,16.05659783,2.389869108,0.230834588,69.5588905,6,0.0593,13.01803,0.027116238,3.145575601,.,0.457272142,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,8,mon,Juvenile,4,2.6,28,7,6,7,32.98672286,.,.,.,16096.7,1.60967,49,0.462710212,3.278622391,6.21245E-05,0.000203683,261557.5387,2.2345,1.9065,5.76,16.24913727,2.338355774,0.226629562,71.69910724,6,0.069833333,24.67828,0.031201526,3.730597931,.,0.446799897,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,9,mon,Juvenile,5,1.2,18,3.6,9,10,70.68583471,.,.,.,11256.87,1.125687,36,0.473501723,10.9320264,8.88347E-05,0.000971143,192825.4153,1.406,1.152,2.87,17.12958011,2.558643967,0.241413592,70.95532595,6,0.060433333,17.38846,0.027834552,3.604756329,.,0.460582771,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,PRLA,Jonaskop,10,mon,Juvenile,7,2.5,28,4,18,18,254.4690049,.,.,.,7824.95,0.782495,22,0.589606658,10.48047499,0.000128037,0.00134189,118890.7771,1.661,1.327,2.655,15.22242916,2.187511826,0.196731384,77.37671972,6,0.0589,14.90944,0.027700571,2.888412519,.,0.470298319,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,11,mon,Juvenile,6,1.9,25,4.166666667,13,13,132.7322896,.,.,.,8230.56,0.823056,24,0.528950034,7.661755923,0.000121498,0.000930891,133933.3446,1.548,1.24,2.87,16.27269413,2.768791745,0.256759881,63.37709017,6,0.064433333,17.10911,0.028873507,2.730390589,.,0.448114441,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,12,mon,Juvenile,6,1.6,26,4.333333333,10,9,70.68583471,.,.,.,16871.94,1.687194,62,0.495028846,2.849685613,5.93231E-05,0.000169052,258859.3,2.4525,2.1575,5.585,15.35632883,2.46361266,0.219383433,69.99766856,6,0.061866667,28.31452,0.029348899,3.331651769,.,0.474389529,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,13,mon,Juvenile,6,2.1,22,3.666666667,15,14,164.9336143,.,.,.,10728.97,1.072897,37,0.563488217,6.519807655,9.33378E-05,0.000608544,159919.8726,1.735,1.134,3.525,14.9265646,2.148573821,0.195460954,76.36596617,6,0.059833333,18.60094,0.028170619,3.926475664,.,0.470818147,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,14,mon,Juvenile,6,2,23,3.833333333,14,13,142.9424657,.,.,.,12640.09,1.264009,35,0.447335036,6.798228925,7.92289E-05,0.000538616,204898.0898,1.8705,2.029,3.425,16.23384033,2.394019753,0.222211345,73.05585739,6,0.063033333,15.66248,0.027645686,3.395746266,.,0.438588358,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,15,mon,Juvenile,4,1.7,21,5.25,13,10,102.1017612,.,.,.,15137.47,1.513747,44,0.496387121,4.991839015,6.60613E-05,0.000329767,253973.4403,2.096,1.914,4.25,16.77780431,2.468716262,0.235822115,71.14601745,6,0.060266667,22.14209,0.027459016,3.169657037,.,0.455625263,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,16,mon,Juvenile,4,1.7,22,5.5,13,10,102.1017612,.,.,.,14239.39,1.423939,50,0.496603818,6.689737155,7.02277E-05,0.000469805,242257.4693,2.234,1.647,3.81,17.01319024,2.584615162,0.245485091,69.3043727,6,0.063,18.21602,0.030577481,4.444628027,.,0.485356841,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,17,mon,Juvenile,5,2,19,3.8,15,15,176.7145868,.,.,.,14256.57,1.425657,63,0.524153104,6.143143905,7.01431E-05,0.000430899,271440.4265,1.9625,1.672,3.29,19.03967078,2.615724257,0.26030464,73.14380097,6,0.058466667,17.18279,0.025898006,4.179472061,.,0.44295335,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,18,mon,Juvenile,4,1.3,20,5,11,19,164.1482162,.,.,.,13352.76,1.335276,41,0.449947975,6.709051649,7.49936E-05,0.000503136,211495.8844,2.145,1.9135,3.645,15.86083773,2.312654486,0.214572004,73.91848626,6,0.058266667,18.48276,0.026078356,3.590379235,.,0.447569036,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,19,mon,Juvenile,4,1.8,21,5.25,15,11,129.590697,.,.,.,18748.58,1.874858,50,0.439287788,4.05479092,5.33374E-05,0.000216272,339710.1709,2.7125,2.0215,4.87,18.11924694,2.130460368,0.198126189,91.45306348,6,0.061933333,28.52529,0.029447553,3.859237054,.,0.475471795,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,PRLA,Jonaskop,20,mon,Juvenile,6,2.5,22,3.666666667,21,17,280.3871443,.,.,.,13846.08,1.384608,38,0.688014457,5.140127905,7.22226E-05,0.000371233,248234.8917,1.8625,1.9095,3.75,17.92817113,2.229501536,0.20058868,89.37778109,6,0.062866667,24.008,0.031947684,3.399789169,.,0.508181609,Exclude,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,1,M,Adult,7,1.966666667,28,4,62,48,2337.344934,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,2,F,Adult,7,2.25,33,4.714285714,37,44,1278.62821,63_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,3,F,Adult,10,3.9,39,3.9,53,49,2039.67903,99_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,4,M,Adult,13,3.4,48,3.692307692,64,39,1960.353816,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,5,M,Adult,15,2.9,48,3.2,92,81,5852.787114,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,6,M,Adult,15,4.1,50,3.333333333,81,65,4135.12133,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,7,F,Adult,13,2.4,47,3.615384615,43,27,911.8472677,129_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,8,F,Adult,14,2.2,35,2.5,33,24,622.0353454,88_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,9,M,Adult,12,1.9,24,2,54,45,1908.517537,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,10,F,Adult,14,2.15,40,2.857142857,46,39,1409.004305,131_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,11,F,Adult,22,5.1,77,3.5,93,104,7596.371036,150_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,12,F,Adult,18,6.5,55,3.055555556,94,78,5758.539334,154_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,13,F,Adult,17,4.45,58,3.411764706,104,105,8576.547944,155_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,14,F,Adult,9,2.1,39,4.333333333,49,33,1269.98883,60_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,15,M,Adult,14,3.6,51,3.642857143,68,42,2243.097155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,16,M,Adult,14,2.2,39,2.785714286,44,40,1382.300768,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,17,M,Adult,19,2.866666667,49,2.578947368,81,82,5216.614601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,18,M,Adult,17,2.5,43,2.529411765,73,69,3956.050549,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,19,F,Adult,13,2.95,55,4.230769231,59,50,2316.924582,53_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,20,M,Adult,15,3.6,33,2.2,51,57,2283.152461,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,21,F,Adult,12,1.9,37,3.083333333,36,44,1244.070691,47_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,22,F,Adult,12,2.45,39,3.25,53,47,1956.426825,75_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,23,F,Adult,17,2.8,60,3.529411765,52,31,1266.061839,76_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,24,F,Adult,10,1.566666667,29,2.9,46,41,1481.260936,57_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,25,F,Adult,14,3.65,55,3.928571429,58,69,3143.16345,62_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,26,F,Adult,19,2.85,59,3.105263158,120,90,8482.300165,97_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,27,F,Adult,13,2,34,2.615384615,51,37,1482.046334,90_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,28,F,Adult,15,4.7,51,3.4,70,55,3023.782929,87_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,29,F,Adult,12,2.4,36,3,44,32,1105.840614,89_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_9_2016,Jonaskop_2,LDSA,Jonaskop,30,F,Adult,16,3,38,2.375,84,56,3694.512961,125_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,1,unknown,Juvenile,3,1.1,15,5,26,23,469.6681017,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,2,unknown,Juvenile,4,0.8,12,3,19,25,373.0641276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,3,unknown,Juvenile,3,0.85,9,3,18,14,197.9203372,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,4,unknown,Juvenile,4,0.7,12,3,18,10,141.3716694,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,5,unknown,Juvenile,4,1.2,12,3,16,18,226.1946711,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,6,unknown,Juvenile,5,0.8,18,3.6,11,9,77.75441818,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,7,unknown,Juvenile,6,1.4,12,2,9,5,35.34291735,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,8,unknown,Juvenile,3,0.666666667,13,4.333333333,16,15,188.4955592,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,9,unknown,Juvenile,6,0.9,15,2.5,15,15,176.7145868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,10,unknown,Juvenile,5,0.5,11,2.2,8,7,43.98229715,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,11,unknown,Juvenile,4,0.7,11,2.75,12,9,84.82300165,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,12,unknown,Juvenile,4,0.8,16,4,13,11,112.3119374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,13,unknown,Juvenile,4,0.5,10,2.5,7,6,32.98672286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,14,unknown,Juvenile,5,0.85,20,4,16,14,175.9291886,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,15,unknown,Juvenile,5,1.1,15,3,10,8,62.83185307,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,16,unknown,Juvenile,4,1.2,10,2.5,12,12,113.0973355,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,17,unknown,Juvenile,4,0.75,12,3,10,9,70.68583471,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,18,unknown,Juvenile,4,0.7,11,2.75,9,7,49.48008429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,19,unknown,Juvenile,4,0.7,11,2.75,14,9,98.96016859,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_8_2016,Jonaskop_2,LDSA,Jonaskop,20,unknown,Juvenile,5,1.3,11,2.2,13,14,142.9424657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_15_2016,Cederberg,PRNI,Cederberg,1,mon,Adult,21,13.2,110,5.238095238,82,104,6697.875537,24,Total,24,12450.96,1.245096,.,0.527118991,0.105638976,8.03151E-05,8.4844E-06,118544.5633,.,2.2575,6.195,9.520916354,0.897477014,0.091632652,103.9030973,6,0.0623,45.61888,0.031850848,3.138421674,.,0.511249567,Include,6.666666667,1.066666667,7.666666667,1.066666667,67.90610906,0.026666667,0.048288789,78.09202541,0.026666667,0.055532107,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,2,mon,Adult,31,34.5,168,5.419354839,137,164,17646.32594,107,Total,107,5595.7,0.55957,.,0.505183031,0.193563764,0.000178709,3.45915E-05,41751.00586,.,1.946,4.57,7.461270319,0.942147508,0.088847486,83.97840676,6,0.0619,39.57519,0.030094612,3.211852035,.,0.486181131,Include,7,1.1,9.333333333,1.233333333,71.30141451,0.0275,0.053921695,95.06855267,0.030833333,0.090381145,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,3,mon,Adult,24,23.4,108,4.5,142,140,15613.71549,43,Total,43,8476.61,0.847661,.,0.557404698,0.409582049,0.000117972,4.83191E-05,103210.521,.,1.8845,5.535,12.17591857,1.664338553,0.18851773,64.58765746,6,0.0672,38.97908,0.032222413,2.822008253,.,0.479500193,Include,8.666666667,1.433333333,8.666666667,1.566666667,88.27794177,0.035833333,0.113351329,88.27794177,0.039166667,0.135420815,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,4,mon,Adult,18,8.45,102,5.666666667,95,82,6118.251693,22,Total,22,14177.47,1.417747,.,0.557227237,0.090048052,7.05344E-05,6.35149E-06,161899.6264,.,2.403,6.015,11.41949923,1.581878233,0.167419965,68.20870635,6,0.066766667,50.4005,0.031269531,2.560750252,.,0.468340452,Include,8,1.666666667,8.666666667,1.233333333,81.48733086,0.041666667,0.141471061,88.27794177,0.030833333,0.083925349,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,5,mon,Adult,17,13.7,113,6.647058824,80,87,5466.371217,8,Total,8,14051.69,1.405169,.,0.534764241,0.425413487,7.11658E-05,3.02749E-05,204669.083,.,2.5265,6.17,14.56544551,2.060058614,0.234868056,62.01543862,6,0.075366667,43.1427,0.036089535,2.70655332,.,0.47885274,Include,9.333333333,1.533333333,8.333333333,1.233333333,95.06855267,0.038333333,0.139697957,84.88263631,0.030833333,0.080697451,scope at 40x in Jones lab
Aug_15_2016,Cederberg,PRNI,Cederberg,6,mon,Adult,31,37.2,215,6.935483871,188,191,28202.07725,186,Total,186,.,.,.,0.462737907,.,.,.,.,.,.,.,13.82449857,1.541038079,0.092193477,149.9509403,6,0.0695,46.17708,0.035428832,2.483542706,.,0.509767367,missing,7.333333333,1.666666667,7.666666667,1.6,74.69671995,0.041666667,0.129681806,78.09202541,0.04,0.124947241,scope at 40x in Jones lab
